1,"•½¬22”N‘¨’²¸@¬’nˆæWŒv@i‘–±È“Œv‹Çj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
96,"25201","067001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","“ú‹g‘ä","‚P’š–Ú",461,19,94,86,71,57,5,1,52,5,20,18,33,253,15,49,32,42,19,5,1,38,5,20,12,15,208,4,45,54,29,38,-,-,14,-,-,6,18
97,"25201","067002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","“ú‹g‘ä","‚Q’š–Ú",420,17,92,91,64,55,2,5,38,12,11,16,17,236,15,48,40,43,16,2,4,28,11,11,8,10,184,2,44,51,21,39,-,1,10,1,-,8,7
98,"25201","067003","3","","","","Ž ‰êŒ§","‘å’ÃŽs","“ú‹g‘ä","‚R’š–Ú",462,17,99,99,71,58,2,2,44,14,12,25,19,251,14,51,44,40,14,2,2,34,13,11,15,11,211,3,48,55,31,44,-,-,10,1,1,10,8
99,"25201","067004","3","","","","Ž ‰êŒ§","‘å’ÃŽs","“ú‹g‘ä","‚S’š–Ú",403,16,96,83,62,45,8,-,43,5,13,16,16,226,13,59,38,34,9,8,-,35,4,12,10,4,177,3,37,45,28,36,-,-,8,1,1,6,12
100,"25201","0710","2","","","","Ž ‰êŒ§","‘å’ÃŽs","â–{–{’¬","",19,1,7,2,-,2,-,1,1,-,-,2,3,14,1,7,1,-,-,-,1,1,-,-,1,2,5,-,-,1,-,2,-,-,-,-,-,1,1
101,"25201","0720","2","","","","Ž ‰êŒ§","‘å’ÃŽs","â–{","",4335,96,692,746,567,593,70,52,454,119,330,307,309,2463,83,387,267,303,188,66,42,351,116,321,162,177,1872,13,305,479,264,405,4,10,103,3,9,145,132
102,"25201","072001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","â–{","‚P’š–Ú",523,9,88,104,75,82,8,12,47,16,43,21,18,290,9,48,36,44,24,7,9,35,15,43,8,12,233,-,40,68,31,58,1,3,12,1,-,13,6
103,"25201","072002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","â–{","‚Q’š–Ú",503,12,84,112,67,62,6,10,54,9,29,25,33,283,11,42,38,39,21,6,8,47,9,26,15,21,220,1,42,74,28,41,-,2,7,-,3,10,12
104,"25201","072003","3","","","","Ž ‰êŒ§","‘å’ÃŽs","â–{","‚R’š–Ú",932,16,182,191,142,112,19,3,110,18,40,46,53,509,16,95,67,70,40,18,3,85,17,40,27,31,423,-,87,124,72,72,1,-,25,1,-,19,22
105,"25201","072004","3","","","","Ž ‰êŒ§","‘å’ÃŽs","â–{","‚S’š–Ú",283,13,56,45,34,54,7,5,25,4,8,19,13,169,11,41,14,20,23,7,4,18,4,8,12,7,114,2,15,31,14,31,-,1,7,-,-,7,6
106,"25201","072005","3","","","","Ž ‰êŒ§","‘å’ÃŽs","â–{","‚T’š–Ú",272,3,53,35,27,36,4,7,25,10,21,28,23,166,2,40,13,15,10,4,6,18,9,21,17,11,106,1,13,22,12,26,-,1,7,1,-,11,12
107,"25201","072006","3","","","","Ž ‰êŒ§","‘å’ÃŽs","â–{","‚U’š–Ú",709,18,76,98,92,90,6,10,75,23,90,75,56,423,12,39,40,49,26,6,9,57,23,88,41,33,286,6,37,58,43,64,-,1,18,-,2,34,23
108,"25201","072007","3","","","","Ž ‰êŒ§","‘å’ÃŽs","â–{","‚V’š–Ú",722,20,104,114,82,101,12,5,66,26,54,60,78,417,17,60,46,44,34,10,3,53,26,52,26,46,305,3,44,68,38,67,2,2,13,-,2,34,32
109,"25201","072008","3","","","","Ž ‰êŒ§","‘å’ÃŽs","â–{","‚W’š–Ú",391,5,49,47,48,56,8,-,52,13,45,33,35,206,5,22,13,22,10,8,-,38,13,43,16,16,185,-,27,34,26,46,-,-,14,-,2,17,19
110,"25201","0800","2","","","","Ž ‰êŒ§","‘å’ÃŽs","–Ø‚Ì‰ª’¬","",434,20,78,84,55,51,7,2,56,12,18,15,36,248,16,45,29,29,15,7,2,42,11,18,7,27,186,4,33,55,26,36,-,-,14,1,-,8,9
111,"25201","0810","2","","","","Ž ‰êŒ§","‘å’ÃŽs","‰ºã–{","",3240,63,506,642,451,391,89,47,386,90,191,177,207,1946,54,280,274,280,131,87,30,317,88,189,96,120,1294,9,226,368,171,260,2,17,69,2,2,81,87
112,"25201","081001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","‰ºã–{","‚P’š–Ú",575,14,77,97,80,68,15,21,74,16,43,28,42,352,12,45,32,50,27,15,11,61,16,43,16,24,223,2,32,65,30,41,-,10,13,-,-,12,18
113,"25201","081002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","‰ºã–{","‚Q’š–Ú",403,6,64,69,55,56,10,8,53,14,26,24,18,244,6,37,24,41,16,10,5,45,13,26,11,10,159,-,27,45,14,40,-,3,8,1,-,13,8
114,"25201","081003","3","","","","Ž ‰êŒ§","‘å’ÃŽs","‰ºã–{","‚R’š–Ú",591,14,89,114,92,56,13,5,66,20,39,39,44,362,9,56,39,59,23,12,3,56,19,39,22,25,229,5,33,75,33,33,1,2,10,1,-,17,19
115,"25201","081004","3","","","","Ž ‰êŒ§","‘å’ÃŽs","‰ºã–{","‚S’š–Ú",387,7,42,91,43,39,24,6,42,13,24,26,30,225,6,19,35,27,11,24,5,36,13,22,10,17,162,1,23,56,16,28,-,1,6,-,2,16,13
116,"25201","081005","3","","","","Ž ‰êŒ§","‘å’ÃŽs","‰ºã–{","‚T’š–Ú",427,5,73,97,61,61,9,2,46,9,18,19,27,252,5,34,59,36,15,8,2,39,9,18,11,16,175,-,39,38,25,46,1,-,7,-,-,8,11
117,"25201","081006","3","","","","Ž ‰êŒ§","‘å’ÃŽs","‰ºã–{","‚U’š–Ú",857,17,161,174,120,111,18,5,105,18,41,41,46,511,16,89,85,67,39,18,4,80,18,41,26,28,346,1,72,89,53,72,-,1,25,-,-,15,18
118,"25201","0870","2","","","","Ž ‰êŒ§","‘å’ÃŽs","”ä‰b’Ò","",794,9,128,157,85,103,12,4,144,20,48,42,42,489,8,81,85,42,32,12,2,118,20,47,20,22,305,1,47,72,43,71,-,2,26,-,1,22,20
119,"25201","087001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","”ä‰b’Ò","‚P’š–Ú",397,5,73,65,42,44,8,4,91,8,24,18,15,267,5,53,32,25,14,8,2,79,8,24,9,8,130,-,20,33,17,30,-,2,12,-,-,9,7
120,"25201","087002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","”ä‰b’Ò","‚Q’š–Ú",397,4,55,92,43,59,4,-,53,12,24,24,27,222,3,28,53,17,18,4,-,39,12,23,11,14,175,1,27,39,26,41,-,-,14,-,1,13,13
121,"25201","0890","2","","","","Ž ‰êŒ§","‘å’ÃŽs","“‚è","",1903,44,262,310,298,291,30,14,197,59,105,131,162,1046,37,138,130,141,100,30,14,132,58,104,76,86,857,7,124,180,157,191,-,-,65,1,1,55,76
122,"25201","089001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","“‚è","‚P’š–Ú",730,17,99,117,125,108,11,4,71,23,40,50,65,416,14,54,53,67,40,11,4,50,23,40,29,31,314,3,45,64,58,68,-,-,21,-,-,21,34
123,"25201","089002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","“‚è","‚Q’š–Ú",355,5,40,50,48,69,4,1,47,13,17,38,23,188,4,20,20,23,23,4,1,27,13,16,24,13,167,1,20,30,25,46,-,-,20,-,1,14,10
124,"25201","089003","3","","","","Ž ‰êŒ§","‘å’ÃŽs","“‚è","‚R’š–Ú",430,9,54,63,72,60,9,5,45,15,27,29,42,232,8,28,25,26,24,9,5,31,14,27,12,23,198,1,26,38,46,36,-,-,14,1,-,17,19
125,"25201","089004","3","","","","Ž ‰êŒ§","‘å’ÃŽs","“‚è","‚S’š–Ú",388,13,69,80,53,54,6,4,34,8,21,14,32,210,11,36,32,25,13,6,4,24,8,21,11,19,178,2,33,48,28,41,-,-,10,-,-,3,13
126,"25201","0930","2","","","","Ž ‰êŒ§","‘å’ÃŽs","–í¶’¬","",231,3,36,49,31,29,2,3,22,8,10,16,22,128,3,15,21,20,11,2,2,14,8,10,7,15,103,-,21,28,11,18,-,1,8,-,-,9,7
127,"25201","0940","2","","","","Ž ‰êŒ§","‘å’ÃŽs","ŒŠ‘¾","",682,20,92,125,84,87,6,12,89,17,52,54,44,391,19,55,49,39,26,6,8,69,17,51,27,25,291,1,37,76,45,61,-,4,20,-,1,27,19
128,"25201","094001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","ŒŠ‘¾","‚P’š–Ú",233,7,29,43,30,32,1,3,32,7,15,20,14,137,6,15,18,14,12,1,1,26,7,15,12,10,96,1,14,25,16,20,-,2,6,-,-,8,4
129,"25201","094002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","ŒŠ‘¾","‚Q’š–Ú",265,5,34,43,32,38,4,9,32,9,23,22,14,152,5,22,18,12,12,4,7,24,9,22,11,6,113,-,12,25,20,26,-,2,8,-,1,11,8
130,"25201","094003","3","","","","Ž ‰êŒ§","‘å’ÃŽs","ŒŠ‘¾","‚R’š–Ú",184,8,29,39,22,17,1,-,25,1,14,12,16,102,8,18,13,13,2,1,-,19,1,14,4,9,82,-,11,26,9,15,-,-,6,-,-,8,7
131,"25201","0970","2","","","","Ž ‰êŒ§","‘å’ÃŽs","Ž ‰ê—¢","",1396,34,217,261,197,178,76,32,125,41,60,65,110,812,32,109,121,112,60,74,19,93,39,55,34,64,584,2,108,140,85,118,2,13,32,2,5,31,46
132,"25201","097001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Ž ‰ê—¢","‚P’š–Ú",409,8,65,69,63,57,5,19,38,11,16,21,37,229,8,31,32,39,16,5,10,30,11,12,11,24,180,-,34,37,24,41,-,9,8,-,4,10,13
133,"25201","097002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Ž ‰ê—¢","‚Q’š–Ú",360,11,41,55,51,50,40,6,33,11,13,21,28,220,10,21,26,23,20,39,5,26,10,12,13,15,140,1,20,29,28,30,1,1,7,1,1,8,13
134,"25201","097003","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Ž ‰ê—¢","‚R’š–Ú",291,7,53,55,32,38,25,2,22,9,12,12,24,172,7,26,27,16,17,24,2,15,8,12,5,13,119,-,27,28,16,21,1,-,7,1,-,7,11
135,"25201","097004","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Ž ‰ê—¢","‚S’š–Ú",336,8,58,82,51,33,6,5,32,10,19,11,21,191,7,31,36,34,7,6,2,22,10,19,5,12,145,1,27,46,17,26,-,3,10,-,-,6,9
136,"25201","1010","2","","","","Ž ‰êŒ§","‘å’ÃŽs","Œ©¢","",626,10,99,111,87,86,11,2,57,17,22,36,88,340,9,50,46,48,25,11,2,43,17,21,17,51,286,1,49,65,39,61,-,-,14,-,1,19,37
137,"25201","101001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Œ©¢","‚P’š–Ú",270,2,45,44,33,34,3,2,22,10,11,13,51,150,2,19,16,20,10,3,2,18,10,11,8,31,120,-,26,28,13,24,-,-,4,-,-,5,20
138,"25201","101002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Œ©¢","‚Q’š–Ú",356,8,54,67,54,52,8,-,35,7,11,23,37,190,7,31,30,28,15,8,-,25,7,10,9,20,166,1,23,37,26,37,-,-,10,-,1,14,17
139,"25201","1030","2","","","","Ž ‰êŒ§","‘å’ÃŽs","Ûì","",1446,27,163,191,178,174,205,3,176,50,80,109,90,863,26,69,85,88,56,182,3,121,48,77,58,50,583,1,94,106,90,118,23,-,55,2,3,51,40
140,"25201","103001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Ûì","‚P’š–Ú",141,3,10,8,6,6,104,-,3,-,-,-,1,104,3,5,1,3,2,87,-,3,-,-,-,-,37,-,5,7,3,4,17,-,-,-,-,-,1
141,"25201","103002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Ûì","‚Q’š–Ú",589,12,68,90,71,70,83,2,61,19,35,32,46,347,11,32,41,36,17,79,2,36,18,33,17,25,242,1,36,49,35,53,4,-,25,1,2,15,21
142,"25201","103003","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Ûì","‚R’š–Ú",461,8,42,49,65,71,10,1,74,23,34,56,28,258,8,19,19,24,29,9,1,52,22,33,28,14,203,-,23,30,41,42,1,-,22,1,1,28,14
143,"25201","103004","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Ûì","‚S’š–Ú",255,4,43,44,36,27,8,-,38,8,11,21,15,154,4,13,24,25,8,7,-,30,8,11,13,11,101,-,30,20,11,19,1,-,8,-,-,8,4
144,"25201","1070","2","","","","Ž ‰êŒ§","‘å’ÃŽs","‚ ‚©‚Ë’¬","",448,9,70,82,46,59,11,3,61,12,29,28,38,249,8,30,34,21,20,10,3,44,11,29,17,22,199,1,40,48,25,39,1,-,17,1,-,11,16
145,"25201","1080","2","","","","Ž ‰êŒ§","‘å’ÃŽs","˜@’r’¬","",437,9,45,82,78,65,11,-,41,15,27,24,40,253,7,22,33,45,23,11,-,34,15,26,14,23,184,2,23,49,33,42,-,-,7,-,1,10,17
146,"25201","1090","2","","","","Ž ‰êŒ§","‘å’ÃŽs","cŽq‚ª‹u","",2139,56,471,510,368,217,32,5,151,39,48,85,157,1211,51,274,216,244,73,30,4,101,37,47,51,83,928,5,197,294,124,144,2,1,50,2,1,34,74
147,"25201","109001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","cŽq‚ª‹u","‚P’š–Ú",560,12,113,102,84,56,7,3,51,17,21,44,50,315,11,59,49,48,21,7,3,38,15,21,22,21,245,1,54,53,36,35,-,-,13,2,-,22,29
148,"25201","109002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","cŽq‚ª‹u","‚Q’š–Ú",1320,40,312,345,245,129,21,1,80,15,26,31,75,756,36,188,141,173,38,19,-,53,15,25,23,45,564,4,124,204,72,91,2,1,27,-,1,8,30
149,"25201","109003","3","","","","Ž ‰êŒ§","‘å’ÃŽs","cŽq‚ª‹u","‚R’š–Ú",259,4,46,63,39,32,4,1,20,7,1,10,32,140,4,27,26,23,14,4,1,10,7,1,6,17,119,-,19,37,16,18,-,-,10,-,-,4,15
150,"25201","1120","2","","","","Ž ‰êŒ§","‘å’ÃŽs","÷–ì’¬","",1223,29,240,275,221,121,31,3,102,19,42,54,86,708,24,138,115,142,47,31,3,74,17,42,26,49,515,5,102,160,79,74,-,-,28,2,-,28,37
151,"25201","112001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","÷–ì’¬","‚P’š–Ú",425,9,91,90,73,39,11,-,38,5,15,23,31,235,7,49,32,49,10,11,-,29,4,15,11,18,190,2,42,58,24,29,-,-,9,1,-,12,13
152,"25201","112002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","÷–ì’¬","‚Q’š–Ú",798,20,149,185,148,82,20,3,64,14,27,31,55,473,17,89,83,93,37,20,3,45,13,27,15,31,325,3,60,102,55,45,-,-,19,1,-,16,24
153,"25201","1140","2","","","","Ž ‰êŒ§","‘å’ÃŽs","‹ÑD","",1053,35,198,212,149,148,23,4,83,30,41,62,68,581,25,111,92,83,46,22,3,59,27,40,33,40,472,10,87,120,66,102,1,1,24,3,1,29,28
154,"25201","114001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","‹ÑD","‚P’š–Ú",401,15,63,71,46,73,7,3,25,14,23,32,29,216,10,36,33,22,22,7,2,17,14,22,16,15,185,5,27,38,24,51,-,1,8,-,1,16,14
155,"25201","114002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","‹ÑD","‚Q’š–Ú",304,10,61,69,46,41,4,1,25,8,10,16,13,165,8,32,26,29,15,4,1,18,6,10,7,9,139,2,29,43,17,26,-,-,7,2,-,9,4
156,"25201","114003","3","","","","Ž ‰êŒ§","‘å’ÃŽs","‹ÑD","‚R’š–Ú",348,10,74,72,57,34,12,-,33,8,8,14,26,200,7,43,33,32,9,11,-,24,7,8,10,16,148,3,31,39,25,25,1,-,9,1,-,4,10
157,"25201","1170","2","","","","Ž ‰êŒ§","‘å’ÃŽs","“ñ–{¼","",230,5,38,50,37,35,8,3,19,4,11,9,11,127,5,25,14,23,10,7,3,16,4,11,5,4,103,-,13,36,14,25,1,-,3,-,-,4,7
158,"25201","1180","2","","","","Ž ‰êŒ§","‘å’ÃŽs","–ö‚ªè","",321,13,68,74,52,41,5,1,20,5,7,10,25,182,10,37,34,34,16,5,1,15,5,7,7,11,139,3,31,40,18,25,-,-,5,-,-,3,14
159,"25201","1190","2","","","","Ž ‰êŒ§","‘å’ÃŽs","_‹{’¬","",134,3,23,28,16,20,3,-,17,5,3,11,5,61,2,14,9,7,5,3,-,12,4,2,1,2,73,1,9,19,9,15,-,-,5,1,1,10,3
160,"25201","1200","2","","","","Ž ‰êŒ§","‘å’ÃŽs","“ìŽu‰ê","",1421,34,220,295,208,193,24,33,132,42,80,93,67,805,28,116,121,112,74,24,22,92,42,79,53,42,616,6,104,174,96,119,-,11,40,-,1,40,25
161,"25201","120001","3","‡ŽZ’nˆæ‚ ‚è","","1300","Ž ‰êŒ§","‘å’ÃŽs","“ìŽu‰ê","‚P’š–Ú",376,10,56,78,62,50,5,5,35,15,21,19,20,216,9,31,30,33,21,5,2,24,15,21,13,12,160,1,25,48,29,29,-,3,11,-,-,6,8
162,"25201","120002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","“ìŽu‰ê","‚Q’š–Ú",340,7,48,64,31,51,5,25,31,12,22,29,15,199,5,21,34,16,18,5,17,23,12,21,18,9,141,2,27,30,15,33,-,8,8,-,1,11,6
163,"25201","120003","3","","","","Ž ‰êŒ§","‘å’ÃŽs","“ìŽu‰ê","‚R’š–Ú",263,2,43,55,38,39,6,1,24,4,20,16,15,141,2,20,20,20,15,6,1,18,4,20,5,10,122,-,23,35,18,24,-,-,6,-,-,11,5
164,"25201","120004","3","","","","Ž ‰êŒ§","‘å’ÃŽs","“ìŽu‰ê","‚S’š–Ú",442,15,73,98,77,53,8,2,42,11,17,29,17,249,12,44,37,43,20,8,2,27,11,17,17,11,193,3,29,61,34,33,-,-,15,-,-,12,6
165,"25201","1240","2","","","","Ž ‰êŒ§","‘å’ÃŽs","‚»’¬","",276,6,55,54,25,45,4,3,33,13,14,12,12,158,5,26,19,18,18,4,1,25,13,14,7,8,118,1,29,35,7,27,-,2,8,-,-,5,4
166,"25201","1250","2","","","","Ž ‰êŒ§","‘å’ÃŽs","Š©Šw","",650,22,127,133,103,86,9,-,61,20,27,40,22,383,21,66,58,68,33,9,-,50,20,25,22,11,267,1,61,75,35,53,-,-,11,-,2,18,11
167,"25201","125001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Š©Šw","‚P’š–Ú",291,8,60,69,44,32,4,-,24,12,10,23,5,175,7,33,33,31,12,4,-,19,12,10,11,3,116,1,27,36,13,20,-,-,5,-,-,12,2
168,"25201","125002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","Š©Šw","‚Q’š–Ú",359,14,67,64,59,54,5,-,37,8,17,17,17,208,14,33,25,37,21,5,-,31,8,15,11,8,151,-,34,39,22,33,-,-,6,-,2,6,9
169,"25201","1270","2","","","","Ž ‰êŒ§","‘å’ÃŽs","–öì","",919,16,156,190,155,123,20,3,88,17,41,48,62,516,16,87,79,85,48,18,2,67,17,40,28,29,403,-,69,111,70,75,2,1,21,-,1,20,33
170,"25201","127001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","–öì","‚P’š–Ú",465,10,78,104,67,64,12,-,51,10,19,21,29,258,10,44,40,35,22,10,-,39,10,18,16,14,207,-,34,64,32,42,2,-,12,-,1,5,15
171,"25201","127002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","–öì","‚Q’š–Ú",454,6,78,86,88,59,8,3,37,7,22,27,33,258,6,43,39,50,26,8,2,28,7,22,12,15,196,-,35,47,38,33,-,1,9,-,-,15,18
172,"25201","1290","2","","","","Ž ‰êŒ§","‘å’ÃŽs","‹¾‚ª•l","",254,9,46,45,46,25,5,2,27,5,13,12,19,158,7,28,22,32,7,4,2,21,5,12,7,11,96,2,18,23,14,18,1,-,6,-,1,5,8
173,"25201","1300","2","”é“½’nˆæ","120001","","Ž ‰êŒ§","‘å’ÃŽs","‹ÑD’¬","",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
174,"25201","1310","2","","","","Ž ‰êŒ§","‘å’ÃŽs","“ìŽ ‰ê’¬","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
175,"25201","1320","2","","","","Ž ‰êŒ§","‘å’ÃŽs","Ž ‰ê—¢’¬b","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
176,"25201","1330","2","","","","Ž ‰êŒ§","‘å’ÃŽs","Ž ‰ê—¢’¬‰³","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
177,"25201","1340","2","","","","Ž ‰êŒ§","‘å’ÃŽs","¼ŽR’¬","",422,9,77,98,88,51,7,-,33,12,15,15,17,243,9,42,46,65,11,7,-,23,12,15,3,10,179,-,35,52,23,40,-,-,10,-,-,12,7
178,"25201","1350","2","","","","Ž ‰êŒ§","‘å’ÃŽs","çÎ‘ä","",136,14,34,28,21,10,1,-,8,3,6,7,4,80,12,21,7,14,3,1,-,5,3,6,5,3,56,2,13,21,7,7,-,-,3,-,-,2,1
179,"25201","1360","2","","","","Ž ‰êŒ§","‘å’ÃŽs","ŽR’†’¬","",74,1,9,9,16,13,1,1,13,2,3,2,4,38,1,3,3,9,5,1,1,7,2,3,2,1,36,-,6,6,7,8,-,-,6,-,-,-,3
180,"25201","1370","2","","","","Ž ‰êŒ§","‘å’ÃŽs","”ä‰b•½","",1384,62,404,220,177,142,17,12,138,27,58,39,88,788,50,245,70,104,46,16,9,103,26,58,20,41,596,12,159,150,73,96,1,3,35,1,-,19,47
181,"25201","137001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","”ä‰b•½","‚P’š–Ú",357,23,119,53,45,27,3,4,32,5,13,6,27,195,18,73,9,25,10,3,3,21,5,13,3,12,162,5,46,44,20,17,-,1,11,-,-,3,15
182,"25201","137002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","”ä‰b•½","‚Q’š–Ú",489,22,125,83,66,43,4,6,64,9,24,12,31,278,18,74,25,38,13,4,4,50,9,24,6,13,211,4,51,58,28,30,-,2,14,-,-,6,18
183,"25201","137003","3","","","","Ž ‰êŒ§","‘å’ÃŽs","”ä‰b•½","‚R’š–Ú",538,17,160,84,66,72,10,2,42,13,21,21,30,315,14,98,36,41,23,9,2,32,12,21,11,16,223,3,62,48,25,49,1,-,10,1,-,10,14
184,"25201","1400","2","","","","Ž ‰êŒ§","‘å’ÃŽs","‘å’J’¬","",202,14,43,34,20,34,4,1,16,5,10,7,14,106,11,21,12,12,10,3,1,14,5,9,4,4,96,3,22,22,8,24,1,-,2,-,1,3,10
185,"25201","1410","2","","","","Ž ‰êŒ§","‘å’ÃŽs","’Ç•ª’¬","",302,9,48,67,44,22,9,1,36,7,19,13,27,186,8,22,32,29,9,8,1,27,7,18,4,21,116,1,26,35,15,13,1,-,9,-,1,9,6
186,"25201","1420","2","","","","Ž ‰êŒ§","‘å’ÃŽs","“¡”ö‰œ’¬","",461,6,45,72,86,71,8,5,58,18,29,27,36,264,5,21,29,47,29,8,4,43,17,28,13,20,197,1,24,43,39,42,-,1,15,1,1,14,16
187,"25201","1430","2","","","","Ž ‰êŒ§","‘å’ÃŽs","ˆî—t‘ä","",577,29,72,108,93,76,6,3,67,10,39,27,47,337,26,37,45,61,32,6,3,42,10,39,16,20,240,3,35,63,32,44,-,-,25,-,-,11,27
188,"25201","1440","2","","","","Ž ‰êŒ§","‘å’ÃŽs","’ƒŒË’¬","",426,11,65,77,74,53,4,1,53,14,23,24,27,258,9,34,38,48,21,4,1,32,14,23,13,21,168,2,31,39,26,32,-,-,21,-,-,11,6
189,"25201","1450","2","","","","Ž ‰êŒ§","‘å’ÃŽs","‰¡–Ø","",725,22,120,136,113,63,11,2,84,30,35,46,63,401,18,57,39,61,25,11,2,59,30,34,26,39,324,4,63,97,52,38,-,-,25,-,1,20,24
190,"25201","145001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","‰¡–Ø","‚P’š–Ú",309,13,43,56,43,33,4,-,34,14,18,18,33,175,11,20,22,21,12,4,-,23,14,18,10,20,134,2,23,34,22,21,-,-,11,-,-,8,13
191,"25201","145002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","‰¡–Ø","‚Q’š–Ú",416,9,77,80,70,30,7,2,50,16,17,28,30,226,7,37,17,40,13,7,2,36,16,16,16,19,190,2,40,63,30,17,-,-,14,-,1,12,11
192,"25201","1470","2","","","","Ž ‰êŒ§","‘å’ÃŽs","‘å–å’Ê","",309,16,55,56,42,39,27,1,29,8,5,8,23,176,12,27,26,19,17,24,1,20,8,5,5,12,133,4,28,30,23,22,3,-,9,-,-,3,11
193,"25201","1480","2","","","","Ž ‰êŒ§","‘å’ÃŽs","‰€éŽ›’¬","",18,1,10,2,1,2,-,-,1,-,-,1,-,14,1,10,1,-,-,-,-,1,-,-,1,-,4,-,-,1,1,2,-,-,-,-,-,-,-
194,"25201","1490","2","","","","Ž ‰êŒ§","‘å’ÃŽs","ŽRã’¬","",424,12,76,99,59,45,7,5,46,13,16,17,29,265,11,44,45,45,17,7,3,40,13,15,8,17,159,1,32,54,14,28,-,2,6,-,1,9,12
195,"25201","1500","2","","","","Ž ‰êŒ§","‘å’ÃŽs","ŠÏ‰¹Ž›","",217,10,30,31,34,35,5,1,32,5,4,16,14,119,9,16,14,19,7,5,1,24,4,4,8,8,98,1,14,17,15,28,-,-,8,1,-,8,6
196,"25201","1510","2","","","","Ž ‰êŒ§","‘å’ÃŽs","”ö‰Ôì","",497,14,73,81,82,58,40,14,48,10,13,22,42,308,11,40,37,52,25,40,8,36,10,12,13,24,189,3,33,44,30,33,-,6,12,-,1,9,18
197,"25201","1520","2","","","","Ž ‰êŒ§","‘å’ÃŽs","’ƒ‚ªè","",710,28,185,170,122,74,15,-,36,8,10,14,48,406,24,119,72,73,24,14,-,24,8,10,7,31,304,4,66,98,49,50,1,-,12,-,-,7,17
198,"25201","1530","2","","","","Ž ‰êŒ§","‘å’ÃŽs","Œä—Ë’¬","",240,3,48,89,8,18,38,1,9,-,3,6,17,176,3,37,68,3,11,32,1,5,-,3,1,12,64,-,11,21,5,7,6,-,4,-,-,5,5
199,"25201","1540","2","","","","Ž ‰êŒ§","‘å’ÃŽs","•l‘å’Ã","",1005,42,233,234,163,107,11,-,70,10,16,31,88,563,36,124,105,102,41,10,-,55,10,15,18,47,442,6,109,129,61,66,1,-,15,-,1,13,41
200,"25201","154001","3","","","","Ž ‰êŒ§","‘å’ÃŽs","•l‘å’Ã","‚P’š–Ú",69,2,23,14,9,7,1,-,3,-,1,4,5,32,2,7,8,5,1,1,-,3,-,1,2,2,37,-,16,6,4,6,-,-,-,-,-,2,3
201,"25201","154002","3","","","","Ž ‰êŒ§","‘å’ÃŽs","•l‘å’Ã","‚Q’š–Ú",70,3,16,12,13,7,1,-,5,2,1,5,5,40,3,10,4,8,2,-,-,5,2,1,2,3,30,-,6,8,5,5,1,-,-,-,-,3,2
